kernel,mode,nnr,ngmt,threads,rep,ms,inputs,lane,alloc
addusxx_g,BaTiO3_nat005,64000,27609,32,8,2.577000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,32,9,2.586000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,32,10,2.590000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,32,11,2.565000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,32,12,2.526000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,32,13,2.447000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,32,14,2.507000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,32,15,2.467000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,32,16,2.540000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,32,17,2.550000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,32,18,2.540000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,32,19,2.547000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,64,0,0.797000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,64,1,1.325000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,64,2,0.811000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,64,3,1.303000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,64,4,0.803000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,64,5,0.795000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,64,6,0.801000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,64,7,2.114000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,64,8,0.834000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,64,9,0.800000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,64,10,0.795000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,64,11,0.796000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,64,12,0.805000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,64,13,0.804000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,64,14,0.793000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,64,15,0.796000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,64,16,0.788000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,64,17,1.951000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,64,18,0.809000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,64,19,0.804000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,72,0,0.937000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,72,1,0.799000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,72,2,0.943000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,72,3,0.797000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,72,4,0.956000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,72,5,0.807000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,72,6,0.851000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,72,7,0.813000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,72,8,0.893000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,72,9,0.810000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,72,10,0.817000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,72,11,0.798000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,72,12,0.807000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,72,13,0.808000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,72,14,0.832000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,72,15,0.801000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,72,16,0.797000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,72,17,0.802000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,72,18,0.800000,set1,flang-openmp,mimalloc
addusxx_g,BaTiO3_nat005,64000,27609,72,19,0.794000,set1,flang-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,1,0,7.605000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,1,1,7.806000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,1,2,7.596000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,1,3,7.663000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,1,4,7.611000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,1,5,7.625000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,1,6,7.602000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,1,7,7.534000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,1,8,7.582000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,1,9,7.566000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,1,10,7.609000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,1,11,7.692000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,1,12,7.538000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,1,13,7.603000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,1,14,7.627000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,1,15,7.580000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,1,16,7.698000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,1,17,7.537000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,1,18,7.551000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,1,19,7.525000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,2,0,3.850000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,2,1,3.844000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,2,2,3.827000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,2,3,3.844000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,2,4,3.813000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,2,5,3.845000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,2,6,3.803000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,2,7,3.810000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,2,8,3.800000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,2,9,3.924000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,2,10,3.819000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,2,11,3.898000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,2,12,3.991000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,2,13,3.894000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,2,14,3.810000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,2,15,3.830000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,2,16,3.919000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,2,17,3.811000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,2,18,3.931000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,2,19,3.822000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,4,0,2.008000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,4,1,2.095000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,4,2,1.990000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,4,3,2.009000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,4,4,2.060000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,4,5,1.976000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,4,6,1.966000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,4,7,1.966000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,4,8,1.965000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,4,9,2.075000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,4,10,1.961000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,4,11,1.964000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,4,12,1.955000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,4,13,1.958000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,4,14,2.204000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,4,15,1.974000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,4,16,1.952000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,4,17,1.963000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,4,18,1.974000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,4,19,1.959000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,8,0,1.089000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,8,1,1.102000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,8,2,1.073000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,8,3,1.071000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,8,4,1.076000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,8,5,1.077000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,8,6,1.060000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,8,7,1.085000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,8,8,1.064000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,8,9,1.078000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,8,10,1.069000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,8,11,1.081000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,8,12,1.064000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,8,13,1.107000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,8,14,1.059000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,8,15,1.076000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,8,16,1.067000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,8,17,1.063000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,8,18,1.067000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,8,19,1.062000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,16,0,0.621000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,16,1,0.626000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,16,2,0.580000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,16,3,0.576000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,16,4,0.569000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,16,5,0.570000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,16,6,0.573000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,16,7,0.561000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,16,8,0.559000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,16,9,0.566000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,16,10,0.595000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,16,11,0.578000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,16,12,0.561000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,16,13,0.558000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,16,14,0.634000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,16,15,0.564000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,16,16,0.562000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,16,17,0.562000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,16,18,0.559000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,16,19,0.563000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,32,0,0.397000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,32,1,0.388000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,32,2,0.411000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,32,3,0.381000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,32,4,0.499000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,32,5,0.383000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,32,6,0.368000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,32,7,0.372000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,32,8,0.382000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,32,9,0.379000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,32,10,0.459000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,32,11,0.376000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,32,12,0.375000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,32,13,0.364000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,32,14,0.374000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,32,15,0.383000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,32,16,0.363000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,32,17,0.372000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,32,18,0.375000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,32,19,0.375000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,64,0,0.269000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,64,1,0.308000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,64,2,0.296000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,64,3,0.327000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,64,4,0.309000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,64,5,0.292000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,64,6,0.290000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,64,7,0.523000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,64,8,0.292000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,64,9,0.290000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,64,10,0.272000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,64,11,0.794000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,64,12,0.315000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,64,13,0.288000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,64,14,0.308000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,64,15,0.293000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,64,16,0.290000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,64,17,0.366000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,64,18,0.310000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,64,19,0.293000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,72,0,0.271000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,72,1,0.327000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,72,2,0.332000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,72,3,0.330000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,72,4,0.321000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,72,5,0.324000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,72,6,0.318000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,72,7,0.312000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,72,8,0.314000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,72,9,0.316000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,72,10,0.338000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,72,11,0.316000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,72,12,1.479000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,72,13,0.320000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,72,14,0.318000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,72,15,0.317000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,72,16,0.316000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,72,17,0.314000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,72,18,0.397000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,72,19,0.320000,set0,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,1,0,7.610000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,1,1,7.627000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,1,2,7.666000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,1,3,7.618000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,1,4,7.629000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,1,5,7.576000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,1,6,7.577000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,1,7,7.767000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,1,8,7.653000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,1,9,7.616000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,1,10,7.606000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,1,11,7.534000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,1,12,7.592000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,1,13,7.498000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,1,14,7.552000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,1,15,7.540000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,1,16,7.549000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,1,17,7.596000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,1,18,7.567000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,1,19,7.584000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,2,0,4.073000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,2,1,4.014000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,2,2,4.019000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,2,3,3.967000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,2,4,3.915000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,2,5,3.870000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,2,6,3.923000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,2,7,3.977000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,2,8,3.884000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,2,9,3.851000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,2,10,3.971000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,2,11,3.857000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,2,12,3.845000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,2,13,3.818000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,2,14,3.825000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,2,15,3.808000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,2,16,3.798000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,2,17,3.841000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,2,18,3.838000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,2,19,3.829000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,4,0,2.038000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,4,1,2.007000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,4,2,1.987000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,4,3,1.984000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,4,4,1.986000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,4,5,1.964000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,4,6,1.970000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,4,7,1.971000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,4,8,1.961000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,4,9,1.951000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,4,10,1.992000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,4,11,1.974000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,4,12,2.058000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,4,13,1.971000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,4,14,1.966000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,4,15,1.961000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,4,16,1.961000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,4,17,1.967000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,4,18,2.084000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,4,19,2.605000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,8,0,1.099000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,8,1,1.104000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,8,2,1.076000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,8,3,1.080000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,8,4,1.080000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,8,5,1.072000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,8,6,1.072000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,8,7,1.070000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,8,8,1.065000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,8,9,1.083000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,8,10,1.064000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,8,11,1.058000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,8,12,1.070000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,8,13,1.095000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,8,14,1.065000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,8,15,1.082000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,8,16,1.058000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,8,17,1.077000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,8,18,1.071000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,8,19,1.080000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,16,0,0.572000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,16,1,0.642000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,16,2,0.574000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,16,3,0.566000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,16,4,0.586000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,16,5,0.577000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,16,6,0.595000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,16,7,0.583000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,16,8,0.560000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,16,9,0.675000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,16,10,0.569000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,16,11,0.562000,set1,original-openmp,mimalloc
addusxx_g,BaO_nat002,64000,18643,16,12,0.614000,set1,original-openmp,mimalloc
