kernel,mode,nnr,ngmt,threads,rep,ms,inputs,lane,alloc
newdxx_g,BaTiO3_nat005,64000,27609,32,4,25.776000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,32,5,25.567000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,32,6,25.135000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,32,7,25.661000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,32,8,25.591000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,32,9,26.165000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,32,10,26.322000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,32,11,25.972000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,32,12,25.735000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,32,13,25.660000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,32,14,25.593000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,32,15,25.371000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,32,16,25.238000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,32,17,25.742000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,32,18,25.564000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,32,19,25.691000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,64,0,16.020000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,64,1,15.480000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,64,2,15.349000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,64,3,15.268000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,64,4,18.795000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,64,5,22.299000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,64,6,15.265000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,64,7,15.324000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,64,8,15.392000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,64,9,15.460000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,64,10,15.476000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,64,11,15.610000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,64,12,15.240000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,64,13,15.768000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,64,14,15.199000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,64,15,20.968000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,64,16,19.485000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,64,17,15.073000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,64,18,15.469000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,64,19,15.866000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,72,0,15.719000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,72,1,15.418000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,72,2,15.432000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,72,3,15.554000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,72,4,15.713000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,72,5,15.480000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,72,6,15.634000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,72,7,15.348000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,72,8,15.136000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,72,9,15.603000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,72,10,15.318000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,72,11,15.748000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,72,12,15.525000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,72,13,15.373000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,72,14,15.368000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,72,15,15.348000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,72,16,15.459000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,72,17,15.067000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,72,18,15.347000,set1,flang-openmp,mimalloc
newdxx_g,BaTiO3_nat005,64000,27609,72,19,15.485000,set1,flang-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,1,0,7.202000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,1,1,7.130000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,1,2,7.347000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,1,3,7.361000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,1,4,7.246000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,1,5,7.073000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,1,6,7.219000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,1,7,7.180000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,1,8,7.256000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,1,9,7.150000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,1,10,7.009000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,1,11,7.268000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,1,12,6.960000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,1,13,7.253000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,1,14,7.093000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,1,15,7.039000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,1,16,7.052000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,1,17,7.061000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,1,18,7.057000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,1,19,7.081000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,2,0,6.036000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,2,1,5.857000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,2,2,5.998000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,2,3,5.958000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,2,4,5.840000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,2,5,5.751000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,2,6,5.834000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,2,7,5.813000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,2,8,5.837000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,2,9,5.841000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,2,10,5.845000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,2,11,5.798000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,2,12,5.837000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,2,13,5.855000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,2,14,5.836000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,2,15,5.803000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,2,16,5.893000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,2,17,5.692000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,2,18,5.837000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,2,19,5.916000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,4,0,5.866000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,4,1,5.867000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,4,2,5.824000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,4,3,5.881000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,4,4,6.070000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,4,5,5.873000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,4,6,5.875000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,4,7,5.790000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,4,8,5.884000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,4,9,5.893000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,4,10,5.752000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,4,11,5.770000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,4,12,6.005000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,4,13,5.864000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,4,14,5.857000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,4,15,5.825000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,4,16,5.814000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,4,17,5.776000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,4,18,5.792000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,4,19,5.822000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,8,0,5.890000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,8,1,5.903000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,8,2,5.867000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,8,3,5.797000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,8,4,5.929000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,8,5,5.777000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,8,6,7.692000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,8,7,6.061000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,8,8,5.916000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,8,9,5.828000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,8,10,6.040000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,8,11,5.963000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,8,12,5.896000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,8,13,5.924000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,8,14,5.896000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,8,15,5.783000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,8,16,5.828000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,8,17,5.803000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,8,18,5.770000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,8,19,5.798000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,16,0,6.029000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,16,1,5.892000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,16,2,5.977000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,16,3,5.854000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,16,4,5.896000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,16,5,5.790000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,16,6,5.643000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,16,7,5.918000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,16,8,5.797000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,16,9,5.931000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,16,10,5.765000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,16,11,5.819000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,16,12,5.915000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,16,13,6.075000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,16,14,5.884000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,16,15,5.928000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,16,16,5.746000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,16,17,5.698000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,16,18,5.997000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,16,19,5.799000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,32,0,6.095000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,32,1,6.005000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,32,2,5.960000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,32,3,5.851000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,32,4,5.801000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,32,5,5.954000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,32,6,5.831000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,32,7,6.028000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,32,8,5.826000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,32,9,5.823000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,32,10,5.826000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,32,11,5.781000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,32,12,5.742000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,32,13,5.798000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,32,14,5.690000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,32,15,5.757000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,32,16,5.766000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,32,17,5.830000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,32,18,5.797000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,32,19,5.761000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,64,0,5.972000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,64,1,5.944000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,64,2,5.978000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,64,3,5.878000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,64,4,6.020000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,64,5,6.137000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,64,6,6.013000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,64,7,5.815000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,64,8,5.941000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,64,9,6.005000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,64,10,5.900000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,64,11,5.979000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,64,12,5.857000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,64,13,5.792000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,64,14,5.757000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,64,15,5.793000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,64,16,5.755000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,64,17,5.993000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,64,18,5.937000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,64,19,5.877000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,72,0,5.907000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,72,1,6.104000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,72,2,6.116000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,72,3,6.016000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,72,4,5.901000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,72,5,5.892000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,72,6,5.970000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,72,7,6.024000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,72,8,5.959000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,72,9,5.826000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,72,10,6.118000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,72,11,5.900000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,72,12,5.822000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,72,13,5.779000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,72,14,5.844000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,72,15,5.869000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,72,16,5.817000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,72,17,5.852000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,72,18,5.773000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,72,19,5.785000,set0,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,1,0,7.190000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,1,1,7.137000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,1,2,7.105000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,1,3,7.049000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,1,4,7.070000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,1,5,7.032000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,1,6,7.120000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,1,7,6.972000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,1,8,7.178000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,1,9,7.228000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,1,10,7.050000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,1,11,7.022000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,1,12,7.127000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,1,13,6.981000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,1,14,7.199000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,1,15,6.970000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,1,16,6.944000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,1,17,6.936000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,1,18,6.836000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,1,19,7.036000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,2,0,5.877000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,2,1,5.838000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,2,2,5.849000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,2,3,5.888000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,2,4,5.821000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,2,5,5.812000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,2,6,5.764000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,2,7,5.763000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,2,8,5.753000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,2,9,5.962000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,2,10,5.924000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,2,11,5.813000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,2,12,5.881000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,2,13,5.908000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,2,14,5.824000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,2,15,5.967000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,2,16,5.852000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,2,17,5.996000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,2,18,5.732000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,2,19,5.720000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,4,0,5.927000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,4,1,5.855000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,4,2,5.848000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,4,3,5.770000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,4,4,5.783000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,4,5,5.771000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,4,6,5.915000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,4,7,5.892000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,4,8,5.772000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,4,9,5.928000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,4,10,6.063000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,4,11,5.789000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,4,12,5.758000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,4,13,5.931000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,4,14,5.956000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,4,15,5.838000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,4,16,5.906000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,4,17,5.828000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,4,18,5.752000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,4,19,5.733000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,8,0,5.855000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,8,1,5.899000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,8,2,5.835000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,8,3,5.979000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,8,4,5.810000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,8,5,5.782000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,8,6,5.789000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,8,7,5.777000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,8,8,5.780000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,8,9,5.805000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,8,10,5.685000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,8,11,6.002000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,8,12,5.849000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,8,13,5.783000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,8,14,5.788000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,8,15,5.762000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,8,16,5.741000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,8,17,5.747000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,8,18,5.772000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,8,19,5.732000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,16,0,5.956000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,16,1,6.229000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,16,2,5.880000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,16,3,5.890000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,16,4,5.824000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,16,5,5.877000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,16,6,5.911000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,16,7,5.820000,set1,original-openmp,mimalloc
newdxx_g,BaO_nat002,64000,18643,16,8,5.793000,set1,original-openmp,mimalloc
